学校,专业,代码,招生院系,总分,政治,外语,专业课一,专业课二,录取年份
武汉科技大学,系统科学,0711,理学院,274,34,34,51,51,2025
武汉科技大学,统计学,0714,理学院,300,34,34,51,51,2025
武汉科技大学,机械工程,080200,机械自动化学院,260,34,34,51,51,2025
武汉科技大学,车辆工程,080204,汽车与交通工程学院,260,34,34,51,51,2025
武汉科技大学,仪器科学与技术,080400,机械自动化学院,260,34,34,51,51,2025
武汉科技大学,材料科学与工程,080500,高性能钢铁材料及其应用省部共建协同创新中心,260,34,34,51,51,2025
武汉科技大学,冶金工程,080600,高性能钢铁材料及其应用省部共建协同创新中心,251,33,33,50,50,2025
武汉科技大学,电气工程,080800,信息科学与工程学院（人工智能学院）,260,34,34,51,51,2025
武汉科技大学,信息与通信工程,081000,信息科学与工程学院（人工智能学院）,260,34,34,51,51,2025
武汉科技大学,控制科学与工程,081100,信息科学与工程学院（人工智能学院）,260,34,34,51,51,2025
武汉科技大学,计算机科学与技术,081200,计算机科学与技术学院,260,34,34,51,51,2025
武汉科技大学,土木工程,081400,资源与环境工程学院,260,34,34,51,51,2025
武汉科技大学,化学工程与技术,081700,化学与化工学院,260,34,34,51,51,2025
武汉科技大学,矿业工程,081900,资源与环境工程学院,251,33,33,50,50,2025
武汉科技大学,矿业工程,081900,国家环境保护矿冶资源利用与污染控制重点实验室,251,33,33,50,50,2025
武汉科技大学,环境科学与工程,083000,资源与环境工程学院,260,34,34,51,51,2025
武汉科技大学,环境科学与工程,083000,国家环境保护矿冶资源利用与污染控制重点实验室,260,34,34,51,51,2025
武汉科技大学,安全科学与工程,083700,资源与环境工程学院,260,34,34,51,51,2025
武汉科技大学,电子信息,085400,信息科学与工程学院（人工智能学院）,316,44,44,85,85,2025
武汉科技大学,电子信息,085400,信息科学与工程学院（人工智能学院）,295,45,45,80,80,2025
武汉科技大学,电子信息,085400,计算机科学与技术学院,292,34,34,51,51,2025
武汉科技大学,机械,085500,机械自动化学院,290,34,34,51,51,2025
武汉科技大学,材料与化工,085600,化学与化工学院,260,34,34,51,51,2025
武汉科技大学,材料与化工,085600,高性能钢铁材料及其应用省部共建协同创新中心,260,34,34,51,51,2025
武汉科技大学,资源与环境,085700,资源与环境工程学院,260,34,34,51,51,2025
武汉科技大学,资源与环境,085700,国家环境保护矿冶资源利用与污染控制重点实验室,260,34,34,51,51,2025
武汉科技大学,电气工程,085801,信息科学与工程学院（人工智能学院）,260,34,34,51,51,2025
武汉科技大学,生物与医药,086000,化学与化工学院,260,34,34,51,51,2025
武汉科技大学,生物与医药,086000,生命科学与健康学院,260,34,34,51,51,2025
武汉科技大学,交通运输,086100,汽车与交通工程学院,260,34,34,51,51,2025
武汉科技大学,交通运输,086100,汽车与交通工程学院,260,34,34,51,51,2025
武汉科技大学,交通运输,086100,汽车与交通工程学院,260,34,34,51,51,2025
武汉科技大学,交通运输,086100,汽车与交通工程学院,263,34,34,51,51,2025
武汉科技大学,力学,0801,理学院,251,33,33,50,50,2025
武汉科技大学,材料科学与工程,0805,材料学部,260,34,34,51,51,2025
武汉科技大学,冶金工程,0806,材料学部,251,33,33,50,50,2025
武汉科技大学,建筑学,0813,城市建设学院,260,34,34,51,51,2025
武汉科技大学,土木工程,0814,城市建设学院,260,34,34,51,51,2025
武汉科技大学,交通运输工程,0823,汽车与交通工程学院,260,34,34,51,51,2025
武汉科技大学,电子信息,0854,理学院,260,34,34,51,51,2025
武汉科技大学,机械,0855,汽车与交通工程学院,292,34,34,51,51,2025
武汉科技大学,材料与化工,0856,材料学部,260,34,34,51,51,2025
武汉科技大学,能源动力,0858,材料学部,260,34,34,51,51,2025
武汉科技大学,土木水利,0859,城市建设学院,260,34,34,51,51,2025
武汉科技大学,基础医学,100100,医学部医学院,293,36,36,108,0,2025
武汉科技大学,基础医学,100100,医学部第一临床学院,293,36,36,108,0,2025
武汉科技大学,基础医学,100100,医学部第一临床学院,293,36,36,108,0,2025
武汉科技大学,公共卫生与预防医学,100400,医学部公共卫生学院,293,36,36,108,0,2025
武汉科技大学,内科学,105101,医学部医学院,293,36,36,108,0,2025
武汉科技大学,内科学,105101,医学部第一临床学院,293,36,36,108,0,2025
武汉科技大学,儿科学,105102,医学部医学院,293,36,36,108,0,2025
武汉科技大学,神经病学,105104,医学部医学院,293,36,36,108,0,2025
武汉科技大学,精神病与精神卫生学,105105,医学部医学院,293,36,36,108,0,2025
武汉科技大学,皮肤病与性病学,105106,医学部医学院,293,36,36,108,0,2025
武汉科技大学,急诊医学,105107,医学部医学院,293,36,36,108,0,2025
武汉科技大学,重症医学,105108,医学部医学院,293,36,36,108,0,2025
武汉科技大学,全科医学,105109,医学部医学院,293,36,36,108,0,2025
武汉科技大学,全科医学,105109,医学部第一临床学院,293,36,36,108,0,2025
武汉科技大学,康复医学与理疗学,105110,医学部医学院,293,36,36,108,0,2025
武汉科技大学,外科学,105111,医学部医学院,300,36,36,108,0,2025
武汉科技大学,外科学,105111,医学部第一临床学院,293,36,36,108,0,2025
武汉科技大学,儿外科学,105112,医学部医学院,293,36,36,108,0,2025
武汉科技大学,骨科学,105113,医学部医学院,293,36,36,108,0,2025
武汉科技大学,妇产科学,105115,医学部医学院,293,36,36,108,0,2025
武汉科技大学,眼科学,105116,医学部医学院,293,36,36,108,0,2025
武汉科技大学,耳鼻咽喉科学,105117,医学部医学院,293,36,36,108,0,2025
武汉科技大学,麻醉学,105118,医学部医学院,293,36,36,108,0,2025
武汉科技大学,临床病理,105119,医学部医学院,293,36,36,108,0,2025
武汉科技大学,临床检验诊断学,105120,医学部医学院,293,36,36,108,0,2025
武汉科技大学,放射影像学,105123,医学部医学院,300,36,36,108,0,2025
武汉科技大学,放射影像学,105123,医学部第一临床学院,293,36,36,108,0,2025
武汉科技大学,超声医学,105124,医学部医学院,300,36,36,108,0,2025
武汉科技大学,公共卫生,105300,医学部公共卫生学院,293,36,36,108,0,2025
武汉科技大学,护理,105400,医学部医学院,293,36,36,108,0,2025
武汉科技大学,药学,105500,医学部医学院,293,36,36,108,0,2025
武汉科技大学,公共管理学,120400,法学与经济学院,333,41,41,62,62,2025
武汉科技大学,公共管理学,120400,体育学院,333,41,41,62,62,2025
武汉科技大学,艺术管理,1204Z1,艺术与设计学院,333,41,41,62,62,2025
武汉科技大学,公共管理,125200,法学与经济学院,164,0,38,76,0,2025
武汉科技大学,工程管理,125601,管理学院,162,0,38,76,0,2025
武汉科技大学,工程管理,125601,城市建设学院,162,0,38,76,0,2025
武汉科技大学,工业工程与管理,125603,机械自动化学院,162,0,38,76,0,2025
武汉科技大学,物流工程与管理,125604,管理学院,187,0,45,120,0,2025
武汉科技大学,管理科学与工程,1201,管理学院,333,41,41,62,62,2025
武汉科技大学,工商管理学,1202,管理学院,333,41,41,62,62,2025
武汉科技大学,工商管理,1251,管理学院,151,0,35,70,0,2025
武汉科技大学,公共管理,1252,马克思主义学院,164,0,38,76,0,2025
武汉科技大学,会计,1253,管理学院,194,0,48,96,0,2025
武汉科技大学,设计,135700,艺术与设计学院,366,37,37,56,56,2025
武汉科技大学,设计,135700,艺术与设计学院,366,37,37,56,56,2025
武汉科技大学,设计,135700,艺术与设计学院,366,37,37,56,56,2025
武汉科技大学,设计,135700,艺术与设计学院,351,37,37,56,56,2025
武汉科技大学,设计,135700,城市建设学院,351,37,37,56,56,2025
武汉科技大学,智能科学与技术,140500,计算机科学与技术学院,266,34,34,51,51,2025
武汉科技大学,设计学,1403,艺术与设计学院,266,34,34,51,51,2025
武汉科技大学,哲学,010100,马克思主义学院,326,41,41,62,62,2026
武汉科技大学,应用统计,025200,理学院,324,40,40,60,60,2026
武汉科技大学,国际商务,025400,法学与经济学院,324,40,40,60,60,2026
武汉科技大学,马克思主义理论,030500,马克思主义学院,321,40,40,60,60,2026
武汉科技大学,马克思主义法学,0305Z1,法学与经济学院,321,40,40,60,60,2026
武汉科技大学,法律（法学）,035102,法学与经济学院,321,40,40,60,60,2026
武汉科技大学,社会工作,035200,法学与经济学院,321,40,40,60,60,2026
武汉科技大学,外国语言文学,050200,外国语学院,354,48,48,72,72,2026
武汉科技大学,英语笔译,055101,外国语学院,354,48,48,72,72,2026
武汉科技大学,数学,070100,理学院,275,35,35,53,53,2026
武汉科技大学,物理学,070200,理学院,275,35,35,53,53,2026
武汉科技大学,化学,070300,化学与化工学院,275,35,35,53,53,2026
武汉科技大学,生物学,071000,医学部医学院,275,35,35,53,53,2026
武汉科技大学,生物学,071000,生命科学与健康学院,275,35,35,53,53,2026
武汉科技大学,系统科学,071100,理学院,275,35,35,53,53,2026
武汉科技大学,统计学,071400,理学院,275,35,35,53,53,2026
武汉科技大学,力学,080100,理学院,251,33,33,50,50,2026
武汉科技大学,机械工程,080200,机械工程学院,264,35,35,53,53,2026
武汉科技大学,车辆工程,080204,汽车与交通工程学院,264,35,35,53,53,2026
武汉科技大学,低空技术与工程,0802J2,汽车与交通工程学院,264,35,35,53,53,2026
武汉科技大学,仪器科学与技术,080400,机械工程学院,264,35,35,53,53,2026
武汉科技大学,材料科学与工程,080500,材料学部,264,35,35,53,53,2026
武汉科技大学,材料科学与工程,080500,高性能钢铁材料及其应用省部共建协同创新中心,264,35,35,53,53,2026
武汉科技大学,冶金工程,080600,冶金与能源学院,251,33,33,50,50,2026
武汉科技大学,冶金工程,080600,高性能钢铁材料及其应用省部共建协同创新中心,251,33,33,50,50,2026
武汉科技大学,冶金热能工程,0806Z1,冶金与能源学院,251,33,33,50,50,2026
武汉科技大学,冶金热能工程,0806Z1,高性能钢铁材料及其应用省部共建协同创新中心,251,33,33,50,50,2026
武汉科技大学,电气工程,080800,人工智能与自动化学院,264,35,35,53,53,2026
武汉科技大学,信息与通信工程,081000,电子信息学院,264,35,35,53,53,2026
武汉科技大学,控制科学与工程,081100,人工智能与自动化学院,264,35,35,53,53,2026
武汉科技大学,计算机科学与技术,081200,计算机科学与技术学院,264,35,35,53,53,2026
武汉科技大学,建筑学,081300,城市建设学院,264,35,35,53,53,2026
武汉科技大学,土木工程,081400,资源与环境工程学院,264,35,35,53,53,2026
武汉科技大学,土木工程,081400,城市建设学院,264,35,35,53,53,2026
武汉科技大学,化学工程与技术,081700,化学与化工学院,264,35,35,53,53,2026
武汉科技大学,矿业工程,081900,国家环境保护矿冶资源利用与污染控制重点实验室,251,33,33,50,50,2026
武汉科技大学,矿业工程,081900,资源与环境工程学院,251,33,33,50,50,2026
武汉科技大学,交通运输工程,082300,汽车与交通工程学院,264,35,35,53,53,2026
武汉科技大学,环境科学与工程,083000,国家环境保护矿冶资源利用与污染控制重点实验室,264,35,35,53,53,2026
武汉科技大学,环境科学与工程,083000,资源与环境工程学院,264,35,35,53,53,2026
武汉科技大学,安全科学与工程,083700,资源与环境工程学院,264,35,35,53,53,2026
武汉科技大学,低空技术与工程,0837J2,资源与环境工程学院,264,35,35,53,53,2026
武汉科技大学,电子信息,085400,电子信息学院,264,35,35,53,53,2026
武汉科技大学,电子信息,085400,理学院,264,35,35,53,53,2026
武汉科技大学,电子信息,085400,计算机科学与技术学院,264,35,35,53,53,2026
武汉科技大学,电子信息,085400,人工智能与自动化学院,264,35,35,53,53,2026
武汉科技大学,机械,085500,机械工程学院,264,35,35,53,53,2026
武汉科技大学,机械,085500,汽车与交通工程学院,264,35,35,53,53,2026
武汉科技大学,材料与化工,085600,材料学部,264,35,35,53,53,2026
武汉科技大学,材料与化工,085600,高性能钢铁材料及其应用省部共建协同创新中心,264,35,35,53,53,2026
武汉科技大学,材料与化工,085600,化学与化工学院,264,35,35,53,53,2026
武汉科技大学,材料与化工,085600,冶金与能源学院,264,35,35,53,53,2026
武汉科技大学,资源与环境,085700,国家环境保护矿冶资源利用与污染控制重点实验室,264,35,35,53,53,2026
武汉科技大学,资源与环境,085700,资源与环境工程学院,264,35,35,53,53,2026
武汉科技大学,能源动力,085800,冶金与能源学院,264,35,35,53,53,2026
武汉科技大学,电气工程,085801,人工智能与自动化学院,264,35,35,53,53,2026
武汉科技大学,土木水利,085900,城市建设学院,264,35,35,53,53,2026
武汉科技大学,生物与医药,086000,生命科学与健康学院,264,35,35,53,53,2026
